t_plot,Y,Y_pred
03-Nov-2016 10:45:00,93,93
03-Nov-2016 11:00:00,93,102.575
03-Nov-2016 11:15:00,93,102.575
03-Nov-2016 11:30:00,93,102.575
03-Nov-2016 11:45:00,135,102.575
03-Nov-2016 12:00:00,136,149.5
03-Nov-2016 12:15:00,136,149.5
03-Nov-2016 12:30:00,136,149.5
03-Nov-2016 12:45:00,190,149.5
03-Nov-2016 13:00:00,192,193.266666666667
03-Nov-2016 13:15:00,192,193.266666666667
03-Nov-2016 13:30:00,192,193.266666666667
03-Nov-2016 13:45:00,204,193.266666666667
03-Nov-2016 14:00:00,205,208.475
03-Nov-2016 14:15:00,205,208.475
03-Nov-2016 14:30:00,205,208.475
03-Nov-2016 14:45:00,228,208.475
03-Nov-2016 15:00:00,229,241.6125
03-Nov-2016 15:15:00,229,241.6125
03-Nov-2016 15:30:00,229,241.6125
03-Nov-2016 15:45:00,278,241.6125
03-Nov-2016 16:00:00,280,281.228571428571
03-Nov-2016 16:15:00,280,281.228571428571
03-Nov-2016 16:30:00,280,281.228571428571
03-Nov-2016 16:45:00,300,281.228571428571
03-Nov-2016 17:00:00,300,282.871428571429
03-Nov-2016 17:15:00,300,282.871428571429
03-Nov-2016 17:45:00,269,282.871428571429
03-Nov-2016 18:00:00,268,267.766666666667
03-Nov-2016 18:15:00,268,267.766666666667
03-Nov-2016 18:30:00,268,267.766666666667
03-Nov-2016 18:45:00,285,267.766666666667
03-Nov-2016 19:00:00,286,303.5
03-Nov-2016 19:15:00,286,303.5
03-Nov-2016 19:30:00,286,303.5
03-Nov-2016 19:45:00,356,303.5
03-Nov-2016 20:00:00,358,365.0625
03-Nov-2016 20:15:00,358,365.0625
03-Nov-2016 20:30:00,358,365.0625
03-Nov-2016 21:45:00,366,365.0625
03-Nov-2016 22:00:00,366,383.75
03-Nov-2016 22:15:00,366,383.75
03-Nov-2016 22:30:00,366,383.75
03-Nov-2016 22:45:00,437,383.75
03-Nov-2016 23:00:00,439,442.483333333333
03-Nov-2016 23:15:00,439,419.7
03-Nov-2016 23:30:00,439,419.7
03-Nov-2016 23:45:00,388,419.7
04-Nov-2016 00:00:00,387,389.457142857143
04-Nov-2016 00:15:00,387,389.457142857143
04-Nov-2016 00:30:00,387,389.457142857143
04-Nov-2016 00:45:00,433,389.457142857143
04-Nov-2016 01:00:00,435,436.766666666667
04-Nov-2016 01:15:00,435,435.183333333333
04-Nov-2016 01:30:00,435,435.183333333333
04-Nov-2016 07:45:00,434,435.183333333333
04-Nov-2016 08:00:00,413,422.5
04-Nov-2016 08:15:00,413,426.066666666667
04-Nov-2016 08:30:00,413,426.066666666667
04-Nov-2016 08:45:00,462,426.066666666667
04-Nov-2016 09:00:00,463,471.3375
04-Nov-2016 09:15:00,463,471.3375
04-Nov-2016 09:30:00,463,471.3375
04-Nov-2016 09:45:00,468,471.3375
04-Nov-2016 10:00:00,468,461.588888888889
04-Nov-2016 10:15:00,468,461.588888888889
04-Nov-2016 10:30:00,468,461.588888888889
04-Nov-2016 10:45:00,434,461.588888888889
04-Nov-2016 11:00:00,432,422.5
04-Nov-2016 11:15:00,432,436.766666666667
04-Nov-2016 11:30:00,432,436.766666666667
04-Nov-2016 11:45:00,460,436.766666666667
04-Nov-2016 12:00:00,461,453.325
04-Nov-2016 12:15:00,461,471.3375
04-Nov-2016 12:30:00,461,471.3375
04-Nov-2016 12:45:00,524,471.3375
04-Nov-2016 13:00:00,526,582.755555555555
04-Nov-2016 13:15:00,526,582.755555555555
04-Nov-2016 13:30:00,526,582.755555555555
04-Nov-2016 13:45:00,526,582.755555555555
05-Nov-2016 06:00:00,880.9,582.755555555555
05-Nov-2016 06:15:00,880.9,880.9
05-Nov-2016 06:30:00,880.9,880.9
05-Nov-2016 06:45:00,976,978.266666666667
05-Nov-2016 07:15:00,979.4,978.266666666667
05-Nov-2016 07:30:00,979.4,978.266666666667
05-Nov-2016 07:45:00,901.2,899.1
05-Nov-2016 08:00:00,898.4,899.1
05-Nov-2016 08:15:00,898.4,899.1
05-Nov-2016 08:30:00,898.4,899.1
05-Nov-2016 08:45:00,996.5,925.866666666666
06-Nov-2016 01:45:00,933.5,925.866666666666
06-Nov-2016 02:00:00,931.1,925.866666666666
06-Nov-2016 02:30:00,931.1,925.866666666666
06-Nov-2016 02:45:00,880.1,925.866666666666
06-Nov-2016 03:00:00,878.3,925.866666666666
06-Nov-2016 03:15:00,878.3,814
06-Nov-2016 03:30:00,878.3,814
06-Nov-2016 03:45:00,687,814
06-Nov-2016 04:00:00,680.2,703.65
06-Nov-2016 04:15:00,680.2,703.65
06-Nov-2016 04:30:00,680.2,703.65
06-Nov-2016 04:45:00,774,703.65
06-Nov-2016 05:00:00,777.4,814
06-Nov-2016 05:15:00,777.4,814
06-Nov-2016 05:30:00,777.4,814
06-Nov-2016 05:45:00,922.2,814
06-Nov-2016 06:00:00,927.4,925.866666666666
06-Nov-2016 06:15:00,927.4,925.866666666666
06-Nov-2016 06:30:00,927.4,925.866666666666
06-Nov-2016 06:45:00,997.5,997.5
07-Nov-2016 04:45:00,707.1,457.55
07-Nov-2016 05:00:00,696.5,724.742857142857
07-Nov-2016 05:15:00,696.5,591.94
07-Nov-2016 05:30:00,696.5,591.94
07-Nov-2016 05:45:00,338.7,591.94
07-Nov-2016 06:00:00,325.9,363.04
07-Nov-2016 06:15:00,325.9,318.142857142857
07-Nov-2016 06:30:00,325.9,318.142857142857
07-Nov-2016 06:45:00,261.9,318.142857142857
07-Nov-2016 08:00:00,189.8,189.8
07-Nov-2016 08:15:00,189.8,193.266666666667
07-Nov-2016 08:30:00,189.8,193.266666666667
07-Nov-2016 08:45:00,139.7,139.7
07-Nov-2016 09:00:00,137.9,188.98
07-Nov-2016 09:15:00,137.9,129.944444444444
07-Nov-2016 09:30:00,137.9,129.944444444444
07-Nov-2016 09:45:00,114.5,129.944444444444
07-Nov-2016 10:00:00,113.7,116.028571428571
07-Nov-2016 10:15:00,113.7,116.028571428571
07-Nov-2016 10:30:00,113.7,116.028571428571
07-Nov-2016 10:45:00,117.3,116.028571428571
07-Nov-2016 11:00:00,117.4,117.4
07-Nov-2016 11:15:00,117.4,117.4
07-Nov-2016 11:30:00,117.4,117.4
07-Nov-2016 11:45:00,155.9,126.275
07-Nov-2016 12:00:00,157.3,174.771428571429
07-Nov-2016 12:15:00,157.3,174.771428571429
07-Nov-2016 12:30:00,157.3,174.771428571429
07-Nov-2016 12:45:00,228.5,174.771428571429
07-Nov-2016 13:00:00,231.1,241.6125
07-Nov-2016 13:15:00,231.1,241.6125
07-Nov-2016 13:30:00,231.1,241.6125
07-Nov-2016 13:45:00,274.6,241.6125
07-Nov-2016 14:00:00,276.2,281.228571428571
07-Nov-2016 14:15:00,276.2,281.228571428571
07-Nov-2016 14:30:00,276.2,281.228571428571
07-Nov-2016 14:45:00,391.9,312.28
07-Nov-2016 15:00:00,396,430.15
07-Nov-2016 15:15:00,396,430.15
07-Nov-2016 15:30:00,396,430.15
07-Nov-2016 15:45:00,532.6,430.15
07-Nov-2016 16:00:00,537.5,582.755555555555
07-Nov-2016 16:15:00,537.5,582.755555555555
07-Nov-2016 16:30:00,537.5,582.755555555555
07-Nov-2016 16:45:00,647.4,582.755555555555
07-Nov-2016 17:00:00,651.3,634.66
07-Nov-2016 17:15:00,651.3,721.4
07-Nov-2016 18:30:00,791.5,721.4
07-Nov-2016 18:45:00,665.8,724.742857142857
07-Nov-2016 19:00:00,661.3,659.8
07-Nov-2016 19:15:00,661.3,659.8
07-Nov-2016 19:30:00,661.3,659.8
07-Nov-2016 19:45:00,634,659.8
07-Nov-2016 20:00:00,633,646.328571428571
07-Nov-2016 20:15:00,633,646.328571428571
07-Nov-2016 20:30:00,633,646.328571428571
07-Nov-2016 20:45:00,704.3,646.328571428571
07-Nov-2016 21:00:00,706.9,724.742857142857
07-Nov-2016 21:15:00,706.9,724.742857142857
07-Nov-2016 21:30:00,706.9,724.742857142857
07-Nov-2016 21:45:00,679.1,724.742857142857
07-Nov-2016 22:00:00,678.1,674.64
07-Nov-2016 22:15:00,678.1,674.64
07-Nov-2016 22:30:00,678.1,674.64
07-Nov-2016 22:45:00,669.6,674.64
07-Nov-2016 23:00:00,669.3,674.64
07-Nov-2016 23:15:00,669.3,659.8
07-Nov-2016 23:30:00,669.3,659.8
07-Nov-2016 23:45:00,647.7,659.8
08-Nov-2016 00:00:00,646.9,634.66
08-Nov-2016 00:15:00,646.9,634.66
08-Nov-2016 00:30:00,646.9,634.66
08-Nov-2016 00:45:00,581.3,634.66
08-Nov-2016 01:00:00,578.9,583.4375
08-Nov-2016 01:15:00,578.9,583.4375
08-Nov-2016 01:30:00,578.9,583.4375
08-Nov-2016 01:45:00,627.6,583.4375
08-Nov-2016 02:00:00,629.3,608.825
08-Nov-2016 02:15:00,629.3,608.825
08-Nov-2016 02:30:00,629.3,608.825
08-Nov-2016 02:45:00,547.4,608.825
08-Nov-2016 03:00:00,544.5,521.525
08-Nov-2016 03:15:00,544.5,521.525
08-Nov-2016 03:30:00,544.5,521.525
08-Nov-2016 03:45:00,452.6,521.525
08-Nov-2016 04:00:00,449.3,453.325
08-Nov-2016 04:15:00,449.3,424.733333333333
08-Nov-2016 04:30:00,449.3,424.733333333333
08-Nov-2016 04:45:00,375.6,424.733333333333
08-Nov-2016 05:00:00,373,360.283333333333
08-Nov-2016 05:15:00,373,360.283333333333
08-Nov-2016 06:00:00,301.2,360.283333333333
08-Nov-2016 06:30:00,301.2,282.871428571429
08-Nov-2016 06:45:00,227.5,282.871428571429
08-Nov-2016 07:00:00,224.8,224.8
08-Nov-2016 07:15:00,224.8,224.8
08-Nov-2016 07:30:00,224.8,224.8
08-Nov-2016 07:45:00,164.5,164.5
08-Nov-2016 08:00:00,162.4,164.2
08-Nov-2016 08:15:00,162.4,160.25
08-Nov-2016 08:30:00,162.4,160.25
08-Nov-2016 08:45:00,150.2,160.25
08-Nov-2016 09:00:00,149.8,152.083333333333
08-Nov-2016 09:15:00,149.8,152.083333333333
08-Nov-2016 09:30:00,149.8,152.083333333333
08-Nov-2016 09:45:00,163.7,152.083333333333
08-Nov-2016 10:00:00,164.2,164.2
08-Nov-2016 10:15:00,164.2,164.2
08-Nov-2016 10:30:00,164.2,164.2
08-Nov-2016 10:45:00,165.8,164.2
08-Nov-2016 11:00:00,165.9,164.2
08-Nov-2016 11:15:00,165.9,201.5
08-Nov-2016 11:30:00,165.9,201.5
08-Nov-2016 11:45:00,272.7,201.5
08-Nov-2016 12:00:00,276.6,312.28
08-Nov-2016 12:15:00,276.6,312.28
08-Nov-2016 12:30:00,276.6,312.28
08-Nov-2016 12:45:00,339.7,312.28
08-Nov-2016 13:00:00,342,363.04
08-Nov-2016 13:15:00,342,363.04
08-Nov-2016 13:30:00,342,363.04
08-Nov-2016 13:45:00,463.3,363.04
08-Nov-2016 14:00:00,467.7,471.3375
08-Nov-2016 14:15:00,467.7,442.566666666667
08-Nov-2016 14:30:00,467.7,442.566666666667
08-Nov-2016 14:45:00,392.3,442.566666666667
08-Nov-2016 15:00:00,389.6,385.46
08-Nov-2016 15:15:00,389.6,409.5
08-Nov-2016 15:30:00,389.6,409.5
08-Nov-2016 15:45:00,449.3,409.5
08-Nov-2016 16:00:00,451.5,446.075
08-Nov-2016 16:15:00,451.5,453.325
08-Nov-2016 16:30:00,451.5,453.325
08-Nov-2016 16:45:00,532.9,487.88
08-Nov-2016 17:00:00,535.9,534.9
08-Nov-2016 17:15:00,535.9,501.15
08-Nov-2016 17:30:00,466.4,501.15
08-Nov-2016 18:30:00,506.3,487.88
08-Nov-2016 18:45:00,533.9,534.9
08-Nov-2016 19:00:00,534.9,534.9
08-Nov-2016 19:15:00,534.9,534.9
08-Nov-2016 19:30:00,534.9,534.9
08-Nov-2016 19:45:00,518.1,520.8875
08-Nov-2016 20:00:00,517.5,520.8875
08-Nov-2016 20:15:00,517.5,520.8875
08-Nov-2016 20:30:00,517.5,520.8875
08-Nov-2016 20:45:00,551.5,520.8875
08-Nov-2016 21:00:00,552.7,551.966666666667
08-Nov-2016 21:15:00,552.7,557.375
08-Nov-2016 21:30:00,552.7,557.375
08-Nov-2016 21:45:00,582.4,557.375
08-Nov-2016 22:00:00,583.5,583.4375
08-Nov-2016 22:15:00,583.5,583.4375
08-Nov-2016 22:30:00,583.5,583.4375
08-Nov-2016 22:45:00,552.7,583.4375
08-Nov-2016 23:00:00,551.6,557.375
08-Nov-2016 23:15:00,551.6,551.966666666667
08-Nov-2016 23:30:00,551.6,551.966666666667
08-Nov-2016 23:45:00,501.9,537.25
09-Nov-2016 00:00:00,500.1,495.325
09-Nov-2016 00:15:00,500.1,495.325
09-Nov-2016 00:30:00,500.1,495.325
09-Nov-2016 00:45:00,481,495.325
09-Nov-2016 01:00:00,480.3,485.7
09-Nov-2016 01:15:00,480.3,485.7
09-Nov-2016 01:30:00,480.3,485.7
09-Nov-2016 01:45:00,494.4,485.7
09-Nov-2016 02:00:00,494.9,504.7375
09-Nov-2016 02:15:00,494.9,504.7375
09-Nov-2016 02:30:00,494.9,504.7375
09-Nov-2016 02:45:00,488.4,504.7375
09-Nov-2016 03:00:00,488.2,485.7
09-Nov-2016 03:15:00,488.2,485.7
09-Nov-2016 03:30:00,488.2,485.7
09-Nov-2016 03:45:00,471.7,474.3
09-Nov-2016 04:00:00,471.1,461.588888888889
09-Nov-2016 04:15:00,471.1,461.588888888889
09-Nov-2016 04:30:00,471.1,461.588888888889
09-Nov-2016 04:45:00,424.5,461.588888888889
09-Nov-2016 05:00:00,422.8,426.066666666667
09-Nov-2016 05:15:00,422.8,426.066666666667
09-Nov-2016 05:30:00,422.8,426.066666666667
09-Nov-2016 06:45:00,287.7,361.14
09-Nov-2016 07:00:00,284.5,282.328571428571
09-Nov-2016 07:15:00,284.5,269.3
09-Nov-2016 07:30:00,284.5,269.3
09-Nov-2016 07:45:00,233.1,269.3
09-Nov-2016 08:00:00,231.3,238.322222222222
09-Nov-2016 08:15:00,231.3,231.3
09-Nov-2016 08:30:00,231.3,231.3
09-Nov-2016 08:45:00,175.9,214.1
09-Nov-2016 09:00:00,173.9,173.425
09-Nov-2016 09:15:00,173.9,173.425
09-Nov-2016 09:30:00,173.9,173.425
09-Nov-2016 09:45:00,163.1,173.425
09-Nov-2016 10:00:00,162.7,164.2
09-Nov-2016 10:15:00,162.7,160.25
09-Nov-2016 10:30:00,162.7,160.25
09-Nov-2016 10:45:00,159.6,160.25
09-Nov-2016 11:00:00,159.5,160.25
09-Nov-2016 11:15:00,159.5,174.771428571429
09-Nov-2016 11:30:00,159.5,174.771428571429
09-Nov-2016 11:45:00,204,174.771428571429
09-Nov-2016 12:00:00,206.2,208.475
09-Nov-2016 12:15:00,206.2,208.475
09-Nov-2016 12:30:00,206.2,208.475
09-Nov-2016 12:45:00,206.2,208.475
09-Nov-2016 13:45:00,348.1,348.1
09-Nov-2016 14:00:00,348.1,365.0625
09-Nov-2016 14:15:00,348.1,365.0625
09-Nov-2016 14:30:00,348.1,365.0625
09-Nov-2016 14:45:00,436.2,365.0625
09-Nov-2016 15:00:00,440.5,442.483333333333
09-Nov-2016 15:15:00,440.5,439.888888888889
09-Nov-2016 15:30:00,440.5,439.888888888889
09-Nov-2016 15:45:00,437,439.888888888889
09-Nov-2016 16:00:00,436.8,442.483333333333
09-Nov-2016 16:15:00,436.8,442.483333333333
09-Nov-2016 16:30:00,436.8,442.483333333333
09-Nov-2016 16:45:00,465,442.483333333333
09-Nov-2016 17:00:00,466.4,487.88
09-Nov-2016 17:15:00,466.4,487.88
09-Nov-2016 17:30:00,467.4,487.88
09-Nov-2016 17:45:00,513.3,513.3
09-Nov-2016 18:00:00,515,520.8875
09-Nov-2016 18:15:00,515,520.8875
09-Nov-2016 18:30:00,515,520.8875
09-Nov-2016 18:45:00,557.6,557.6
09-Nov-2016 19:00:00,559.2,557.375
09-Nov-2016 19:15:00,559.2,557.375
09-Nov-2016 19:30:00,559.2,557.375
09-Nov-2016 19:45:00,542,557.375
09-Nov-2016 20:00:00,541.4,537.25
09-Nov-2016 20:15:00,541.4,537.25
09-Nov-2016 20:30:00,541.4,537.25
09-Nov-2016 20:45:00,542.9,537.25
09-Nov-2016 21:00:00,543,537.25
09-Nov-2016 21:15:00,543,537.25
09-Nov-2016 21:30:00,543,537.25
09-Nov-2016 21:45:00,564,564
09-Nov-2016 22:00:00,564.8,564.8
09-Nov-2016 22:15:00,564.8,564.8
09-Nov-2016 22:30:00,564.8,564.8
09-Nov-2016 22:45:00,515.1,523.66
09-Nov-2016 23:00:00,513.3,498.357142857143
09-Nov-2016 23:15:00,513.3,498.357142857143
09-Nov-2016 23:30:00,513.3,498.357142857143
09-Nov-2016 23:45:00,441.4,498.357142857143
10-Nov-2016 00:00:00,438.8,439.888888888889
10-Nov-2016 00:15:00,438.8,419.7
10-Nov-2016 00:30:00,438.8,419.7
10-Nov-2016 00:45:00,374.6,419.7
10-Nov-2016 01:00:00,371.5,360.283333333333
10-Nov-2016 01:15:00,371.5,360.283333333333
10-Nov-2016 01:30:00,371.5,360.283333333333
10-Nov-2016 01:45:00,253.8,326.3
10-Nov-2016 02:00:00,248.1,257.755555555556
10-Nov-2016 02:15:00,248.1,249.3625
10-Nov-2016 02:30:00,248.1,249.3625
10-Nov-2016 02:45:00,253.1,249.3625
10-Nov-2016 03:00:00,253.4,257.755555555556
10-Nov-2016 03:15:00,253.4,257.755555555556
10-Nov-2016 03:30:00,253.4,257.755555555556
10-Nov-2016 03:45:00,289.4,257.755555555556
10-Nov-2016 04:00:00,291.2,282.328571428571
10-Nov-2016 04:15:00,291.2,282.871428571429
10-Nov-2016 04:30:00,291.2,282.871428571429
10-Nov-2016 04:45:00,330.5,315.885714285714
10-Nov-2016 05:00:00,331.9,318.142857142857
10-Nov-2016 05:15:00,331.9,318.142857142857
10-Nov-2016 05:30:00,331.9,318.142857142857
10-Nov-2016 07:00:00,317.6,318.142857142857
10-Nov-2016 07:15:00,317.6,315.885714285714
10-Nov-2016 07:30:00,317.6,315.885714285714
10-Nov-2016 07:45:00,321.8,315.885714285714
10-Nov-2016 08:00:00,322,323.785714285714
10-Nov-2016 09:15:00,321.3,323.785714285714
10-Nov-2016 09:30:00,321.3,323.785714285714
10-Nov-2016 09:45:00,319,323.785714285714
10-Nov-2016 10:00:00,318.9,264.3
10-Nov-2016 10:15:00,318.9,264.3
10-Nov-2016 10:30:00,318.9,264.3
10-Nov-2016 10:45:00,263.8,264.3
10-Nov-2016 11:00:00,261.2,264.45
10-Nov-2016 11:15:00,261.2,264.45
10-Nov-2016 11:30:00,261.2,264.45
10-Nov-2016 11:45:00,271.7,264.45
10-Nov-2016 12:00:00,272.2,267.766666666667
10-Nov-2016 12:15:00,272.2,269.3
10-Nov-2016 12:30:00,272.2,269.3
10-Nov-2016 12:45:00,306.2,282.66
10-Nov-2016 13:00:00,307.9,315.885714285714
10-Nov-2016 13:15:00,307.9,315.885714285714
10-Nov-2016 13:30:00,307.9,315.885714285714
10-Nov-2016 13:45:00,425.1,334.777777777778
10-Nov-2016 14:00:00,430.8,361.14
10-Nov-2016 14:15:00,430.8,436.766666666667
10-Nov-2016 14:30:00,430.8,436.766666666667
10-Nov-2016 14:45:00,499.1,450.483333333333
10-Nov-2016 15:00:00,502.4,498.357142857143
10-Nov-2016 15:15:00,502.4,498.357142857143
10-Nov-2016 15:30:00,502.4,498.357142857143
10-Nov-2016 15:45:00,509.7,513.2
10-Nov-2016 16:00:00,510.1,513.2
10-Nov-2016 16:15:00,510.1,513.2
10-Nov-2016 16:30:00,510.1,513.2
10-Nov-2016 17:30:00,531.8,513.2
10-Nov-2016 17:45:00,516,476.55
10-Nov-2016 18:00:00,518.3,513.2
10-Nov-2016 18:15:00,518.3,513.2
10-Nov-2016 18:30:00,518.3,513.2
10-Nov-2016 18:45:00,492.1,513.2
10-Nov-2016 19:00:00,490.9,504.7375
10-Nov-2016 19:15:00,490.9,504.7375
10-Nov-2016 19:30:00,490.9,504.7375
10-Nov-2016 19:45:00,592.1,504.7375
10-Nov-2016 20:00:00,597.1,597.1
10-Nov-2016 20:15:00,597.1,597.1
10-Nov-2016 20:30:00,597.1,597.1
10-Nov-2016 20:45:00,543.1,572.033333333333
10-Nov-2016 21:00:00,540.5,523.66
10-Nov-2016 21:15:00,540.5,523.66
10-Nov-2016 21:30:00,540.5,523.66
10-Nov-2016 21:45:00,481.7,523.66
10-Nov-2016 22:00:00,478.9,474.3
10-Nov-2016 22:15:00,478.9,474.3
10-Nov-2016 22:30:00,478.9,474.3
10-Nov-2016 22:45:00,454.7,474.3
10-Nov-2016 23:00:00,453.5,450.7
10-Nov-2016 23:15:00,453.5,450.7
10-Nov-2016 23:30:00,453.5,450.7
10-Nov-2016 23:45:00,442.3,450.7
11-Nov-2016 00:00:00,441.8,439.888888888889
11-Nov-2016 00:15:00,441.8,439.888888888889
11-Nov-2016 00:30:00,441.8,439.888888888889
11-Nov-2016 00:45:00,439.2,439.888888888889
11-Nov-2016 01:00:00,439.1,437.075
11-Nov-2016 01:15:00,439.1,437.075
11-Nov-2016 01:30:00,439.1,437.075
11-Nov-2016 01:45:00,431,437.075
11-Nov-2016 02:00:00,430.6,450.483333333333
11-Nov-2016 02:15:00,430.6,450.483333333333
11-Nov-2016 02:30:00,430.6,450.483333333333
11-Nov-2016 02:45:00,476.3,450.483333333333
11-Nov-2016 03:00:00,478.5,461.588888888889
11-Nov-2016 03:15:00,478.5,474.3
11-Nov-2016 03:30:00,478.5,474.3
11-Nov-2016 03:45:00,616.5,525.7
11-Nov-2016 04:00:00,623.2,623.2
11-Nov-2016 04:15:00,623.2,554.066666666667
11-Nov-2016 04:30:00,623.2,554.066666666667
11-Nov-2016 04:45:00,415.8,554.066666666667
11-Nov-2016 05:45:00,274.6,361.14
11-Nov-2016 06:00:00,268.3,282.66
11-Nov-2016 06:15:00,268.3,267.766666666667
11-Nov-2016 06:30:00,268.3,267.766666666667
11-Nov-2016 06:45:00,246.4,267.766666666667
11-Nov-2016 07:00:00,245.4,246.772727272727
11-Nov-2016 07:15:00,245.4,246.772727272727
11-Nov-2016 07:30:00,245.4,246.772727272727
11-Nov-2016 07:45:00,246.8,246.772727272727
11-Nov-2016 08:00:00,246.9,246.772727272727
11-Nov-2016 08:15:00,246.9,239.466666666667
11-Nov-2016 08:30:00,246.9,239.466666666667
11-Nov-2016 08:45:00,219.8,239.466666666667
11-Nov-2016 09:00:00,218.5,214.1
11-Nov-2016 09:15:00,218.5,214.1
11-Nov-2016 09:30:00,218.5,214.1
11-Nov-2016 09:45:00,213.7,214.1
11-Nov-2016 10:00:00,213.5,213.428571428571
11-Nov-2016 10:15:00,213.5,213.428571428571
11-Nov-2016 10:30:00,213.5,213.428571428571
11-Nov-2016 10:45:00,211.4,213.428571428571
11-Nov-2016 11:00:00,211.3,209.74
11-Nov-2016 11:15:00,211.3,222.3
11-Nov-2016 11:30:00,211.3,222.3
11-Nov-2016 11:45:00,244.3,222.3
11-Nov-2016 12:00:00,245.9,246.772727272727
11-Nov-2016 12:15:00,245.9,246.772727272727
11-Nov-2016 12:30:00,245.9,246.772727272727
11-Nov-2016 12:45:00,256.9,246.772727272727
11-Nov-2016 13:00:00,257.4,257.755555555556
11-Nov-2016 13:15:00,257.4,296.95
11-Nov-2016 13:30:00,257.4,296.95
11-Nov-2016 13:45:00,399.4,296.95
11-Nov-2016 14:00:00,406.3,402.966666666667
11-Nov-2016 14:15:00,406.3,361.14
11-Nov-2016 14:30:00,406.3,361.14
11-Nov-2016 14:45:00,481.7,481.7
11-Nov-2016 15:00:00,485.3,525.7
11-Nov-2016 15:15:00,485.3,525.7
11-Nov-2016 16:30:00,515.7,525.7
11-Nov-2016 16:45:00,531.1,522.25
11-Nov-2016 17:00:00,531.8,533.066666666667
11-Nov-2016 17:15:00,531.8,476.55
11-Nov-2016 17:30:00,329.3,476.55
11-Nov-2016 17:45:00,519.9,519.9
11-Nov-2016 18:00:00,519.3,522.25
11-Nov-2016 18:15:00,519.3,522.25
11-Nov-2016 18:30:00,519.3,522.25
11-Nov-2016 18:45:00,500.9,500.225
11-Nov-2016 19:00:00,500,500.225
11-Nov-2016 19:15:00,500,500.225
11-Nov-2016 19:30:00,500,500.225
11-Nov-2016 19:45:00,531.6,528.15
11-Nov-2016 20:00:00,533.2,533.066666666667
11-Nov-2016 20:15:00,533.2,476.55
11-Nov-2016 20:30:00,533.2,476.55
11-Nov-2016 20:45:00,415.8,476.55
11-Nov-2016 21:00:00,410.2,413.214285714286
11-Nov-2016 21:15:00,410.2,405.655555555556
11-Nov-2016 21:30:00,410.2,405.655555555556
11-Nov-2016 21:45:00,391.8,405.655555555556
11-Nov-2016 22:00:00,390.9,385.46
11-Nov-2016 22:15:00,390.9,385.46
11-Nov-2016 22:30:00,390.9,385.46
11-Nov-2016 22:45:00,365,385.46
11-Nov-2016 23:00:00,363.8,366.2
11-Nov-2016 23:15:00,363.8,366.2
11-Nov-2016 23:30:00,363.8,366.2
11-Nov-2016 23:45:00,368.7,366.2
12-Nov-2016 00:00:00,368.9,366.2
12-Nov-2016 00:15:00,368.9,366.2
12-Nov-2016 00:30:00,368.9,366.2
12-Nov-2016 00:45:00,365.5,366.2
12-Nov-2016 01:00:00,365.3,366.2
12-Nov-2016 01:15:00,365.3,366.2
12-Nov-2016 01:30:00,365.3,366.2
12-Nov-2016 01:45:00,376.8,374.1
12-Nov-2016 02:00:00,377.4,389.457142857143
12-Nov-2016 02:15:00,377.4,389.457142857143
12-Nov-2016 02:30:00,377.4,389.457142857143
12-Nov-2016 02:45:00,453.8,403.1
12-Nov-2016 03:00:00,457.5,390.08
12-Nov-2016 03:15:00,457.5,390.08
12-Nov-2016 03:30:00,457.5,390.08
12-Nov-2016 03:45:00,318.6,390.08
12-Nov-2016 04:45:00,221.1,264.3
12-Nov-2016 05:15:00,216.7,214.1
12-Nov-2016 05:30:00,216.7,211.533333333333
12-Nov-2016 05:45:00,213.3,211.533333333333
12-Nov-2016 06:00:00,213.1,213.428571428571
12-Nov-2016 06:15:00,213.1,209.74
12-Nov-2016 06:30:00,213.1,209.74
12-Nov-2016 06:45:00,196.7,209.74
12-Nov-2016 07:00:00,195.9,195.9
12-Nov-2016 07:15:00,195.9,200.657142857143
12-Nov-2016 07:30:00,195.9,200.657142857143
12-Nov-2016 07:45:00,220.2,200.657142857143
12-Nov-2016 08:00:00,221.7,214.1
12-Nov-2016 08:15:00,221.7,214.1
12-Nov-2016 08:30:00,221.7,214.1
12-Nov-2016 08:45:00,181.1,181.1
12-Nov-2016 09:00:00,179.2,184.485714285714
12-Nov-2016 09:15:00,179.2,184.485714285714
12-Nov-2016 09:30:00,179.2,184.485714285714
12-Nov-2016 09:45:00,212.9,184.485714285714
12-Nov-2016 10:00:00,214.5,209.74
12-Nov-2016 10:15:00,214.5,213.428571428571
12-Nov-2016 10:30:00,214.5,213.428571428571
12-Nov-2016 10:45:00,229.8,239.65
12-Nov-2016 11:00:00,230.5,232.666666666667
12-Nov-2016 11:15:00,230.5,232.666666666667
12-Nov-2016 11:30:00,230.5,232.666666666667
12-Nov-2016 11:45:00,251,232.666666666667
12-Nov-2016 12:00:00,252,249.3625
12-Nov-2016 12:15:00,252,249.3625
12-Nov-2016 12:30:00,252,249.3625
12-Nov-2016 12:45:00,242.6,249.3625
12-Nov-2016 13:00:00,242.1,239.7
12-Nov-2016 13:15:00,242.1,259.066666666667
12-Nov-2016 13:30:00,242.1,259.066666666667
12-Nov-2016 13:45:00,293,259.066666666667
12-Nov-2016 14:00:00,295.5,334.777777777778
12-Nov-2016 14:15:00,295.5,334.777777777778
12-Nov-2016 14:30:00,295.5,334.777777777778
